Feature_name_B	Feature_name_B_prev	Feature_name_B_next
intergenic*YKL138C-A_YKL138C	YKL138C-A	YKL138C
YKL138C	intergenic*YKL138C-A_YKL138C	intergenic*YKL138C_YKL137W
intergenic*YKL138C_YKL137W	YKL138C	YKL137W
YKL137W	intergenic*YKL138C_YKL137W	intergenic*YKL137W_YKL136W
intergenic*YKL137W_YKL136W	YKL137W	YKL136W
YKL136W	intergenic*YKL137W_YKL136W	YKL135C
YKL135C	YKL136W	intergenic*YKL135C_YKL134C
intergenic*YKL135C_YKL134C	YKL135C	YKL134C
YKL134C	intergenic*YKL135C_YKL134C	intergenic*YKL134C_YKL133C
intergenic*YKL134C_YKL133C	YKL134C	YKL133C
YKL133C	intergenic*YKL134C_YKL133C	intergenic*YKL133C_YKL132C
intergenic*YKL133C_YKL132C	YKL133C	YKL132C
YKL132C	intergenic*YKL133C_YKL132C	YKL131W
YKL131W	YKL132C	intergenic*YKL131W_YKL130C
intergenic*YKL131W_YKL130C	YKL131W	YKL130C
YKL130C	intergenic*YKL131W_YKL130C	intergenic*YKL130C_ARS1126
intergenic*YKL130C_ARS1126	YKL130C	ARS1126
ARS1126	intergenic*YKL130C_ARS1126	intergenic*ARS1126_YKL129C
intergenic*ARS1126_YKL129C	ARS1126	YKL129C
YKL129C	intergenic*ARS1126_YKL129C	intergenic*YKL129C_YKL128C
intergenic*YKL129C_YKL128C	YKL129C	YKL128C
YKL128C	intergenic*YKL129C_YKL128C	intergenic*YKL128C_YKLCsigma1
intergenic*YKL128C_YKLCsigma1	YKL128C	YKLCsigma1
YKLCsigma1	intergenic*YKL128C_YKLCsigma1	intergenic*YKLCsigma1_tK(CUU)K
intergenic*YKLCsigma1_tK(CUU)K	YKLCsigma1	tK(CUU)K
tK(CUU)K	intergenic*YKLCsigma1_tK(CUU)K	intergenic*tK(CUU)K_YKL127W
intergenic*tK(CUU)K_YKL127W	tK(CUU)K	YKL127W
YKL127W	intergenic*tK(CUU)K_YKL127W	intergenic*YKL127W_YKL126W
intergenic*YKL127W_YKL126W	YKL127W	YKL126W
YKL126W	intergenic*YKL127W_YKL126W	intergenic*YKL126W_YKL125W
intergenic*YKL126W_YKL125W	YKL126W	YKL125W
YKL125W	intergenic*YKL126W_YKL125W	intergenic*YKL125W_YKL124W
intergenic*YKL125W_YKL124W	YKL125W	YKL124W
YKL124W	intergenic*YKL125W_YKL124W	YKL123W
YKL123W	YKL124W	intergenic*YKL123W_YKL122C
intergenic*YKL123W_YKL122C	YKL123W	YKL122C
YKL122C	intergenic*YKL123W_YKL122C	intergenic*YKL122C_ARS1127
intergenic*YKL122C_ARS1127	YKL122C	ARS1127
ARS1127	intergenic*YKL122C_ARS1127	intergenic*ARS1127_YKL121W
intergenic*ARS1127_YKL121W	ARS1127	YKL121W
YKL121W	intergenic*ARS1127_YKL121W	intergenic*YKL121W_YKL120W
intergenic*YKL121W_YKL120W	YKL121W	YKL120W
YKL120W	intergenic*YKL121W_YKL120W	intergenic*YKL120W_YKL119C
intergenic*YKL120W_YKL119C	YKL120W	YKL119C
YKL119C	intergenic*YKL120W_YKL119C	YKL118W
YKL118W	YKL119C	YKLCdelta4
YKLCdelta4	YKL118W	intergenic*YKLCdelta4_tA(AGC)K1
intergenic*YKLCdelta4_tA(AGC)K1	YKLCdelta4	tA(AGC)K1
tA(AGC)K1	intergenic*YKLCdelta4_tA(AGC)K1	intergenic*tA(AGC)K1_YKL117W
intergenic*tA(AGC)K1_YKL117W	tA(AGC)K1	YKL117W
YKL117W	intergenic*tA(AGC)K1_YKL117W	intergenic*YKL117W_YKL116C
intergenic*YKL117W_YKL116C	YKL117W	YKL116C
YKL116C	intergenic*YKL117W_YKL116C	YKL115C
YKL115C	YKL116C	intergenic*YKL115C_YKL114C
intergenic*YKL115C_YKL114C	YKL115C	YKL114C
YKL114C	intergenic*YKL115C_YKL114C	intergenic*YKL114C_YKL113C
intergenic*YKL114C_YKL113C	YKL114C	YKL113C
YKL113C	intergenic*YKL114C_YKL113C	intergenic*YKL113C_YKL112W
intergenic*YKL113C_YKL112W	YKL113C	YKL112W
YKL112W	intergenic*YKL113C_YKL112W	YKL111C
YKL111C	YKL112W	intergenic*YKL111C_YKL110C
intergenic*YKL111C_YKL110C	YKL111C	YKL110C
YKL110C	intergenic*YKL111C_YKL110C	intergenic*YKL110C_YKL109W
intergenic*YKL110C_YKL109W	YKL110C	YKL109W
YKL109W	intergenic*YKL110C_YKL109W	intergenic*YKL109W_YKL108W
intergenic*YKL109W_YKL108W	YKL109W	YKL108W
YKL108W	intergenic*YKL109W_YKL108W	intergenic*YKL108W_YKL107W
intergenic*YKL108W_YKL107W	YKL108W	YKL107W
YKL107W	intergenic*YKL108W_YKL107W	intergenic*YKL107W_YKL106C-A
intergenic*YKL107W_YKL106C-A	YKL107W	YKL106C-A
YKL106C-A	intergenic*YKL107W_YKL106C-A	intergenic*YKL106C-A_YKL106W
intergenic*YKL106C-A_YKL106W	YKL106C-A	YKL106W
YKL106W	intergenic*YKL106C-A_YKL106W	intergenic*YKL106W_YKL105C
intergenic*YKL106W_YKL105C	YKL106W	YKL105C
YKL105C	intergenic*YKL106W_YKL105C	intergenic*YKL105C_YKL104C
intergenic*YKL105C_YKL104C	YKL105C	YKL104C
YKL104C	intergenic*YKL105C_YKL104C	intergenic*YKL104C_YKL103C
intergenic*YKL104C_YKL103C	YKL104C	YKL103C
YKL103C	intergenic*YKL104C_YKL103C	intergenic*YKL103C_YKL102C
intergenic*YKL103C_YKL102C	YKL103C	YKL102C
YKL102C	intergenic*YKL103C_YKL102C	intergenic*YKL102C_YKL101W
intergenic*YKL102C_YKL101W	YKL102C	YKL101W
YKL101W	intergenic*YKL102C_YKL101W	intergenic*YKL101W_YKL100C
intergenic*YKL101W_YKL100C	YKL101W	YKL100C
YKL100C	intergenic*YKL101W_YKL100C	YKL100W-A
YKL100W-A	YKL100C	intergenic*YKL100C_YKL099C
intergenic*YKL100C_YKL099C	YKL100W-A	YKL099C
YKL099C	intergenic*YKL100C_YKL099C	intergenic*YKL099C_YKL098W
intergenic*YKL099C_YKL098W	YKL099C	YKL098W
YKL098W	intergenic*YKL099C_YKL098W	intergenic*YKL098W_YKL097C
intergenic*YKL098W_YKL097C	YKL098W	YKL097C
YKL097C	intergenic*YKL098W_YKL097C	intergenic*YKL097C_YKL096C-B
intergenic*YKL097C_YKL096C-B	YKL097C	YKL096C-B
YKL096C-B	intergenic*YKL097C_YKL096C-B	intergenic*YKL096C-B_YKL096W-A
intergenic*YKL096C-B_YKL096W-A	YKL096C-B	YKL096W-A
YKL096W-A	intergenic*YKL096C-B_YKL096W-A	intergenic*YKL096W-A_YKL096W
intergenic*YKL096W-A_YKL096W	YKL096W-A	YKL096W
YKL096W	intergenic*YKL096W-A_YKL096W	intergenic*YKL096W_YKL095W
intergenic*YKL096W_YKL095W	YKL096W	YKL095W
YKL095W	intergenic*YKL096W_YKL095W	intergenic*YKL095W_YKL094W
intergenic*YKL095W_YKL094W	YKL095W	YKL094W
YKL094W	intergenic*YKL095W_YKL094W	intergenic*YKL094W_YKL093W
intergenic*YKL094W_YKL093W	YKL094W	YKL093W
YKL093W	intergenic*YKL094W_YKL093W	intergenic*YKL093W_YKL092C
intergenic*YKL093W_YKL092C	YKL093W	YKL092C
YKL092C	intergenic*YKL093W_YKL092C	intergenic*YKL092C_YKL091C
intergenic*YKL092C_YKL091C	YKL092C	YKL091C
YKL091C	intergenic*YKL092C_YKL091C	intergenic*YKL091C_YKL090W
intergenic*YKL091C_YKL090W	YKL091C	YKL090W
YKL090W	intergenic*YKL091C_YKL090W	intergenic*YKL090W_YKL089W
intergenic*YKL090W_YKL089W	YKL090W	YKL089W
YKL089W	intergenic*YKL090W_YKL089W	intergenic*YKL089W_YKL088W
intergenic*YKL089W_YKL088W	YKL089W	YKL088W
YKL088W	intergenic*YKL089W_YKL088W	intergenic*YKL088W_YKL087C
intergenic*YKL088W_YKL087C	YKL088W	YKL087C
YKL087C	intergenic*YKL088W_YKL087C	intergenic*YKL087C_YKL086W
intergenic*YKL087C_YKL086W	YKL087C	YKL086W
YKL086W	intergenic*YKL087C_YKL086W	intergenic*YKL086W_YKL085W
intergenic*YKL086W_YKL085W	YKL086W	YKL085W
YKL085W	intergenic*YKL086W_YKL085W	intergenic*YKL085W_YKL084W
intergenic*YKL085W_YKL084W	YKL085W	YKL084W
YKL084W	intergenic*YKL085W_YKL084W	intergenic*YKL084W_YKL083W
intergenic*YKL084W_YKL083W	YKL084W	YKL083W
YKL083W	intergenic*YKL084W_YKL083W	YKL082C
YKL082C	YKL083W	intergenic*YKL082C_YKL081W
intergenic*YKL082C_YKL081W	YKL082C	YKL081W
YKL081W	intergenic*YKL082C_YKL081W	snR38
snR38	YKL081W	intergenic*YKL081W_YKL080W
intergenic*YKL081W_YKL080W	snR38	YKL080W
YKL080W	intergenic*YKL081W_YKL080W	intergenic*YKL080W_YKL079W
intergenic*YKL080W_YKL079W	YKL080W	YKL079W
YKL079W	intergenic*YKL080W_YKL079W	intergenic*YKL079W_YKL078W
intergenic*YKL079W_YKL078W	YKL079W	YKL078W
YKL078W	intergenic*YKL079W_YKL078W	intergenic*YKL078W_YKL077W
intergenic*YKL078W_YKL077W	YKL078W	YKL077W
YKL077W	intergenic*YKL078W_YKL077W	intergenic*YKL077W_YKL076C
intergenic*YKL077W_YKL076C	YKL077W	YKL076C
YKL076C	intergenic*YKL077W_YKL076C	YKL075C
YKL075C	YKL076C	intergenic*YKL075C_YKL074C
intergenic*YKL075C_YKL074C	YKL075C	YKL074C
YKL074C	intergenic*YKL075C_YKL074C	intergenic*YKL074C_YKL073W
intergenic*YKL074C_YKL073W	YKL074C	YKL073W
YKL073W	intergenic*YKL074C_YKL073W	intergenic*YKL073W_YKL072W
intergenic*YKL073W_YKL072W	YKL073W	YKL072W
YKL072W	intergenic*YKL073W_YKL072W	intergenic*YKL072W_YKLCdelta5
intergenic*YKL072W_YKLCdelta5	YKL072W	YKLCdelta5
YKLCdelta5	intergenic*YKL072W_YKLCdelta5	intergenic*YKLCdelta5_tW(CCA)K
intergenic*YKLCdelta5_tW(CCA)K	YKLCdelta5	tW(CCA)K
tW(CCA)K	intergenic*YKLCdelta5_tW(CCA)K	intergenic*tW(CCA)K_YKL071W
intergenic*tW(CCA)K_YKL071W	tW(CCA)K	YKL071W
YKL071W	intergenic*tW(CCA)K_YKL071W	intergenic*YKL071W_YKL070W
intergenic*YKL071W_YKL070W	YKL071W	YKL070W
YKL070W	intergenic*YKL071W_YKL070W	intergenic*YKL070W_YKL069W
intergenic*YKL070W_YKL069W	YKL070W	YKL069W
YKL069W	intergenic*YKL070W_YKL069W	intergenic*YKL069W_tV(AAC)K1
intergenic*YKL069W_tV(AAC)K1	YKL069W	tV(AAC)K1
tV(AAC)K1	intergenic*YKL069W_tV(AAC)K1	intergenic*tV(AAC)K1_YKL068W-A
intergenic*tV(AAC)K1_YKL068W-A	tV(AAC)K1	YKL068W-A
YKL068W-A	intergenic*tV(AAC)K1_YKL068W-A	intergenic*YKL068W-A_YKL068W
intergenic*YKL068W-A_YKL068W	YKL068W-A	YKL068W
YKL068W	intergenic*YKL068W-A_YKL068W	intergenic*YKL068W_tH(GUG)K
intergenic*YKL068W_tH(GUG)K	YKL068W	tH(GUG)K
tH(GUG)K	intergenic*YKL068W_tH(GUG)K	intergenic*tH(GUG)K_YKLCdelta6
intergenic*tH(GUG)K_YKLCdelta6	tH(GUG)K	YKLCdelta6
YKLCdelta6	intergenic*tH(GUG)K_YKLCdelta6	intergenic*YKLCdelta6_YKLWdelta7
intergenic*YKLCdelta6_YKLWdelta7	YKLCdelta6	YKLWdelta7
YKLWdelta7	intergenic*YKLCdelta6_YKLWdelta7	intergenic*YKLWdelta7_YKL067W
intergenic*YKLWdelta7_YKL067W	YKLWdelta7	YKL067W
YKL067W	intergenic*YKLWdelta7_YKL067W	intergenic*YKL067W_YKL066W
intergenic*YKL067W_YKL066W	YKL067W	YKL066W
YKL066W	intergenic*YKL067W_YKL066W	intergenic*YKL066W_YKL065W-A
intergenic*YKL066W_YKL065W-A	YKL066W	YKL065W-A
YKL065W-A	intergenic*YKL066W_YKL065W-A	intergenic*YKL065W-A_YKL065C
intergenic*YKL065W-A_YKL065C	YKL065W-A	YKL065C
YKL065C	intergenic*YKL065W-A_YKL065C	intergenic*YKL065C_YKL064W
intergenic*YKL065C_YKL064W	YKL065C	YKL064W
YKL064W	intergenic*YKL065C_YKL064W	intergenic*YKL064W_YKL063C
intergenic*YKL064W_YKL063C	YKL064W	YKL063C
YKL063C	intergenic*YKL064W_YKL063C	intergenic*YKL063C_YKL062W
intergenic*YKL063C_YKL062W	YKL063C	YKL062W
YKL062W	intergenic*YKL063C_YKL062W	intergenic*YKL062W_YKL061W
intergenic*YKL062W_YKL061W	YKL062W	YKL061W
YKL061W	intergenic*YKL062W_YKL061W	intergenic*YKL061W_YKL060C
intergenic*YKL061W_YKL060C	YKL061W	YKL060C
YKL060C	intergenic*YKL061W_YKL060C	intergenic*YKL060C_YKL059C
intergenic*YKL060C_YKL059C	YKL060C	YKL059C
YKL059C	intergenic*YKL060C_YKL059C	intergenic*YKL059C_ARS1109
intergenic*YKL059C_ARS1109	YKL059C	ARS1109
ARS1109	intergenic*YKL059C_ARS1109	intergenic*ARS1109_YKL058W
intergenic*ARS1109_YKL058W	ARS1109	YKL058W
YKL058W	intergenic*ARS1109_YKL058W	intergenic*YKL058W_YKL057C
intergenic*YKL058W_YKL057C	YKL058W	YKL057C
YKL057C	intergenic*YKL058W_YKL057C	intergenic*YKL057C_YKL056C
intergenic*YKL057C_YKL056C	YKL057C	YKL056C
YKL056C	intergenic*YKL057C_YKL056C	intergenic*YKL056C_YKL055C
intergenic*YKL056C_YKL055C	YKL056C	YKL055C
YKL055C	intergenic*YKL056C_YKL055C	intergenic*YKL055C_YKL054C
intergenic*YKL055C_YKL054C	YKL055C	YKL054C
YKL054C	intergenic*YKL055C_YKL054C	intergenic*YKL054C_YKL053C-A
intergenic*YKL054C_YKL053C-A	YKL054C	YKL053C-A
YKL053C-A	intergenic*YKL054C_YKL053C-A	intergenic*YKL053C-A_YKL053W
intergenic*YKL053C-A_YKL053W	YKL053C-A	YKL053W
YKL053W	intergenic*YKL053C-A_YKL053W	YKL052C
YKL052C	YKL053W	intergenic*YKL052C_YKL051W
intergenic*YKL052C_YKL051W	YKL052C	YKL051W
YKL051W	intergenic*YKL052C_YKL051W	intergenic*YKL051W_YKL050C
intergenic*YKL051W_YKL050C	YKL051W	YKL050C
YKL050C	intergenic*YKL051W_YKL050C	intergenic*YKL050C_YKL049C
intergenic*YKL050C_YKL049C	YKL050C	YKL049C
YKL049C	intergenic*YKL050C_YKL049C	intergenic*YKL049C_YKL048C
intergenic*YKL049C_YKL048C	YKL049C	YKL048C
YKL048C	intergenic*YKL049C_YKL048C	intergenic*YKL048C_YKL047W
intergenic*YKL048C_YKL047W	YKL048C	YKL047W
YKL047W	intergenic*YKL048C_YKL047W	intergenic*YKL047W_YKL046C
intergenic*YKL047W_YKL046C	YKL047W	YKL046C
YKL046C	intergenic*YKL047W_YKL046C	intergenic*YKL046C_YKL045W
intergenic*YKL046C_YKL045W	YKL046C	YKL045W
YKL045W	intergenic*YKL046C_YKL045W	intergenic*YKL045W_YKL044W
intergenic*YKL045W_YKL044W	YKL045W	YKL044W
YKL044W	intergenic*YKL045W_YKL044W	intergenic*YKL044W_YKL043W
intergenic*YKL044W_YKL043W	YKL044W	YKL043W
YKL043W	intergenic*YKL044W_YKL043W	intergenic*YKL043W_YKL042W
intergenic*YKL043W_YKL042W	YKL043W	YKL042W
YKL042W	intergenic*YKL043W_YKL042W	intergenic*YKL042W_YKL041W
intergenic*YKL042W_YKL041W	YKL042W	YKL041W
YKL041W	intergenic*YKL042W_YKL041W	intergenic*YKL041W_YKL040C
intergenic*YKL041W_YKL040C	YKL041W	YKL040C
YKL040C	intergenic*YKL041W_YKL040C	intergenic*YKL040C_YKL039W
intergenic*YKL040C_YKL039W	YKL040C	YKL039W
YKL039W	intergenic*YKL040C_YKL039W	intergenic*YKL039W_snR69
intergenic*YKL039W_snR69	YKL039W	snR69
snR69	intergenic*YKL039W_snR69	intergenic*snR69_YKL038W
intergenic*snR69_YKL038W	snR69	YKL038W
YKL038W	intergenic*snR69_YKL038W	intergenic*YKL038W_YKL037W
intergenic*YKL038W_YKL037W	YKL038W	YKL037W
YKL037W	intergenic*YKL038W_YKL037W	YKL036C
YKL036C	YKL037W	YKL035W
YKL035W	YKL036C	intergenic*YKL035W_YKL034W
intergenic*YKL035W_YKL034W	YKL035W	YKL034W
YKL034W	intergenic*YKL035W_YKL034W	intergenic*YKL034W_YKL033W-A
intergenic*YKL034W_YKL033W-A	YKL034W	YKL033W-A
YKL033W-A	intergenic*YKL034W_YKL033W-A	intergenic*YKL033W-A_YKL033W
intergenic*YKL033W-A_YKL033W	YKL033W-A	YKL033W
YKL033W	intergenic*YKL033W-A_YKL033W	intergenic*YKL033W_tV(AAC)K2
intergenic*YKL033W_tV(AAC)K2	YKL033W	tV(AAC)K2
tV(AAC)K2	intergenic*YKL033W_tV(AAC)K2	intergenic*tV(AAC)K2_YKL032C
intergenic*tV(AAC)K2_YKL032C	tV(AAC)K2	YKL032C
YKL032C	intergenic*tV(AAC)K2_YKL032C	intergenic*YKL032C_YKL031W
intergenic*YKL032C_YKL031W	YKL032C	YKL031W
YKL031W	intergenic*YKL032C_YKL031W	intergenic*YKL031W_YKL030W
intergenic*YKL031W_YKL030W	YKL031W	YKL030W
YKL030W	intergenic*YKL031W_YKL030W	YKL029C
YKL029C	YKL030W	intergenic*YKL029C_YKL028W
intergenic*YKL029C_YKL028W	YKL029C	YKL028W
YKL028W	intergenic*YKL029C_YKL028W	intergenic*YKL028W_YKL027W
intergenic*YKL028W_YKL027W	YKL028W	YKL027W
YKL027W	intergenic*YKL028W_YKL027W	intergenic*YKL027W_ARS1112
intergenic*YKL027W_ARS1112	YKL027W	ARS1112
ARS1112	intergenic*YKL027W_ARS1112	intergenic*ARS1112_YKL026C
intergenic*ARS1112_YKL026C	ARS1112	YKL026C
YKL026C	intergenic*ARS1112_YKL026C	intergenic*YKL026C_YKL025C
intergenic*YKL026C_YKL025C	YKL026C	YKL025C
YKL025C	intergenic*YKL026C_YKL025C	intergenic*YKL025C_YKL024C
intergenic*YKL025C_YKL024C	YKL025C	YKL024C
YKL024C	intergenic*YKL025C_YKL024C	intergenic*YKL024C_YKL023C-A
intergenic*YKL024C_YKL023C-A	YKL024C	YKL023C-A
YKL023C-A	intergenic*YKL024C_YKL023C-A	intergenic*YKL023C-A_YKL023W
intergenic*YKL023C-A_YKL023W	YKL023C-A	YKL023W
YKL023W	intergenic*YKL023C-A_YKL023W	intergenic*YKL023W_YKL022C
intergenic*YKL023W_YKL022C	YKL023W	YKL022C
YKL022C	intergenic*YKL023W_YKL022C	intergenic*YKL022C_YKL021C
intergenic*YKL022C_YKL021C	YKL022C	YKL021C
YKL021C	intergenic*YKL022C_YKL021C	intergenic*YKL021C_YKL020C
intergenic*YKL021C_YKL020C	YKL021C	YKL020C
YKL020C	intergenic*YKL021C_YKL020C	intergenic*YKL020C_YKL019W
intergenic*YKL020C_YKL019W	YKL020C	YKL019W
YKL019W	intergenic*YKL020C_YKL019W	intergenic*YKL019W_YKL018C-A
intergenic*YKL019W_YKL018C-A	YKL019W	YKL018C-A
YKL018C-A	intergenic*YKL019W_YKL018C-A	intergenic*YKL018C-A_YKL018W
intergenic*YKL018C-A_YKL018W	YKL018C-A	YKL018W
YKL018W	intergenic*YKL018C-A_YKL018W	intergenic*YKL018W_YKL017C
intergenic*YKL018W_YKL017C	YKL018W	YKL017C
YKL017C	intergenic*YKL018W_YKL017C	intergenic*YKL017C_YKL016C
intergenic*YKL017C_YKL016C	YKL017C	YKL016C
YKL016C	intergenic*YKL017C_YKL016C	intergenic*YKL016C_YKL015W
intergenic*YKL016C_YKL015W	YKL016C	YKL015W
YKL015W	intergenic*YKL016C_YKL015W	intergenic*YKL015W_YKL014C
intergenic*YKL015W_YKL014C	YKL015W	YKL014C
YKL014C	intergenic*YKL015W_YKL014C	intergenic*YKL014C_ARS1113
intergenic*YKL014C_ARS1113	YKL014C	ARS1113
ARS1113	intergenic*YKL014C_ARS1113	intergenic*ARS1113_YKL013C
intergenic*ARS1113_YKL013C	ARS1113	YKL013C
YKL013C	intergenic*ARS1113_YKL013C	intergenic*YKL013C_YKL012W
intergenic*YKL013C_YKL012W	YKL013C	YKL012W
YKL012W	intergenic*YKL013C_YKL012W	intergenic*YKL012W_YKL011C
intergenic*YKL012W_YKL011C	YKL012W	YKL011C
YKL011C	intergenic*YKL012W_YKL011C	intergenic*YKL011C_YKL010C
intergenic*YKL011C_YKL010C	YKL011C	YKL010C
YKL010C	intergenic*YKL011C_YKL010C	intergenic*YKL010C_YKL009W
intergenic*YKL010C_YKL009W	YKL010C	YKL009W
YKL009W	intergenic*YKL010C_YKL009W	intergenic*YKL009W_YKL008C
intergenic*YKL009W_YKL008C	YKL009W	YKL008C
YKL008C	intergenic*YKL009W_YKL008C	intergenic*YKL008C_YKL007W
intergenic*YKL008C_YKL007W	YKL008C	YKL007W
YKL007W	intergenic*YKL008C_YKL007W	intergenic*YKL007W_YKL006C-A
intergenic*YKL007W_YKL006C-A	YKL007W	YKL006C-A
YKL006C-A	intergenic*YKL007W_YKL006C-A	intergenic*YKL006C-A_snR87
intergenic*YKL006C-A_snR87	YKL006C-A	snR87
snR87	intergenic*YKL006C-A_snR87	intergenic*snR87_YKL006W
intergenic*snR87_YKL006W	snR87	YKL006W
YKL006W	intergenic*snR87_YKL006W	intergenic*YKL006W_YKL005C
intergenic*YKL006W_YKL005C	YKL006W	YKL005C
YKL005C	intergenic*YKL006W_YKL005C	intergenic*YKL005C_YKL004W
intergenic*YKL005C_YKL004W	YKL005C	YKL004W
YKL004W	intergenic*YKL005C_YKL004W	intergenic*YKL004W_YKL003C
intergenic*YKL004W_YKL003C	YKL004W	YKL003C
YKL003C	intergenic*YKL004W_YKL003C	intergenic*YKL003C_YKL002W
intergenic*YKL003C_YKL002W	YKL003C	YKL002W
YKL002W	intergenic*YKL003C_YKL002W	intergenic*YKL002W_YKL001C
intergenic*YKL002W_YKL001C	YKL002W	YKL001C
YKL001C	intergenic*YKL002W_YKL001C	intergenic*YKL001C_CEN11
intergenic*YKL001C_CEN11	YKL001C	CEN11
CEN11	intergenic*YKL001C_CEN11	intergenic*CEN11_YKR001C
intergenic*CEN11_YKR001C	CEN11	YKR001C
YKR001C	intergenic*CEN11_YKR001C	intergenic*YKR001C_YKR002W
intergenic*YKR001C_YKR002W	YKR001C	YKR002W
YKR002W	intergenic*YKR001C_YKR002W	intergenic*YKR002W_YKR003W
intergenic*YKR002W_YKR003W	YKR002W	YKR003W
YKR003W	intergenic*YKR002W_YKR003W	intergenic*YKR003W_YKR004C
intergenic*YKR003W_YKR004C	YKR003W	YKR004C
YKR004C	intergenic*YKR003W_YKR004C	ARS1114
ARS1114	YKR004C	intergenic*ARS1114_YKR005C
intergenic*ARS1114_YKR005C	ARS1114	YKR005C
YKR005C	intergenic*ARS1114_YKR005C	intergenic*YKR005C_YKR006C
intergenic*YKR005C_YKR006C	YKR005C	YKR006C
YKR006C	intergenic*YKR005C_YKR006C	intergenic*YKR006C_YKR007W
intergenic*YKR006C_YKR007W	YKR006C	YKR007W
YKR007W	intergenic*YKR006C_YKR007W	intergenic*YKR007W_YKR008W
intergenic*YKR007W_YKR008W	YKR007W	YKR008W
YKR008W	intergenic*YKR007W_YKR008W	intergenic*YKR008W_YKR009C
intergenic*YKR008W_YKR009C	YKR008W	YKR009C
YKR009C	intergenic*YKR008W_YKR009C	intergenic*YKR009C_YKRCdelta8
intergenic*YKR009C_YKRCdelta8	YKR009C	YKRCdelta8
YKRCdelta8	intergenic*YKR009C_YKRCdelta8	intergenic*YKRCdelta8_tL(CAA)K
intergenic*YKRCdelta8_tL(CAA)K	YKRCdelta8	tL(CAA)K
tL(CAA)K	intergenic*YKRCdelta8_tL(CAA)K	intergenic*tL(CAA)K_YKR010C
intergenic*tL(CAA)K_YKR010C	tL(CAA)K	YKR010C
YKR010C	intergenic*tL(CAA)K_YKR010C	intergenic*YKR010C_YKR011C
intergenic*YKR010C_YKR011C	YKR010C	YKR011C
YKR011C	intergenic*YKR010C_YKR011C	intergenic*YKR011C_ARS1115
intergenic*YKR011C_ARS1115	YKR011C	ARS1115
ARS1115	intergenic*YKR011C_ARS1115	YKR012C
YKR012C	ARS1115	YKR013W
YKR013W	YKR012C	intergenic*YKR013W_YKR014C
intergenic*YKR013W_YKR014C	YKR013W	YKR014C
YKR014C	intergenic*YKR013W_YKR014C	intergenic*YKR014C_YKR015C
intergenic*YKR014C_YKR015C	YKR014C	YKR015C
YKR015C	intergenic*YKR014C_YKR015C	intergenic*YKR015C_YKR016W
intergenic*YKR015C_YKR016W	YKR015C	YKR016W
YKR016W	intergenic*YKR015C_YKR016W	intergenic*YKR016W_YKR017C
intergenic*YKR016W_YKR017C	YKR016W	YKR017C
YKR017C	intergenic*YKR016W_YKR017C	intergenic*YKR017C_YKR018C
intergenic*YKR017C_YKR018C	YKR017C	YKR018C
YKR018C	intergenic*YKR017C_YKR018C	intergenic*YKR018C_YKR019C
intergenic*YKR018C_YKR019C	YKR018C	YKR019C
YKR019C	intergenic*YKR018C_YKR019C	intergenic*YKR019C_YKR020W
intergenic*YKR019C_YKR020W	YKR019C	YKR020W
YKR020W	intergenic*YKR019C_YKR020W	intergenic*YKR020W_YKR021W
intergenic*YKR020W_YKR021W	YKR020W	YKR021W
YKR021W	intergenic*YKR020W_YKR021W	intergenic*YKR021W_YKR022C
intergenic*YKR021W_YKR022C	YKR021W	YKR022C
YKR022C	intergenic*YKR021W_YKR022C	intergenic*YKR022C_YKR023W
intergenic*YKR022C_YKR023W	YKR022C	YKR023W
YKR023W	intergenic*YKR022C_YKR023W	intergenic*YKR023W_YKR024C
intergenic*YKR023W_YKR024C	YKR023W	YKR024C
YKR024C	intergenic*YKR023W_YKR024C	intergenic*YKR024C_YKR025W
intergenic*YKR024C_YKR025W	YKR024C	YKR025W
YKR025W	intergenic*YKR024C_YKR025W	intergenic*YKR025W_YKR026C
intergenic*YKR025W_YKR026C	YKR025W	YKR026C
YKR026C	intergenic*YKR025W_YKR026C	intergenic*YKR026C_YKRCdelta9
intergenic*YKR026C_YKRCdelta9	YKR026C	YKRCdelta9
YKRCdelta9	intergenic*YKR026C_YKRCdelta9	intergenic*YKRCdelta9_YKRWdelta10
intergenic*YKRCdelta9_YKRWdelta10	YKRCdelta9	YKRWdelta10
YKRWdelta10	intergenic*YKRCdelta9_YKRWdelta10	intergenic*YKRWdelta10_tR(ACG)K
intergenic*YKRWdelta10_tR(ACG)K	YKRWdelta10	tR(ACG)K
tR(ACG)K	intergenic*YKRWdelta10_tR(ACG)K	intergenic*tR(ACG)K_YKR027W
intergenic*tR(ACG)K_YKR027W	tR(ACG)K	YKR027W
YKR027W	intergenic*tR(ACG)K_YKR027W	intergenic*YKR027W_YKR028W
intergenic*YKR027W_YKR028W	YKR027W	YKR028W
YKR028W	intergenic*YKR027W_YKR028W	intergenic*YKR028W_YKR029C
intergenic*YKR028W_YKR029C	YKR028W	YKR029C
YKR029C	intergenic*YKR028W_YKR029C	intergenic*YKR029C_YKR030W
intergenic*YKR029C_YKR030W	YKR029C	YKR030W
YKR030W	intergenic*YKR029C_YKR030W	intergenic*YKR030W_YKR031C
intergenic*YKR030W_YKR031C	YKR030W	YKR031C
YKR031C	intergenic*YKR030W_YKR031C	intergenic*YKR031C_YKR032W
