Feature_name_B_next	Feature_name_B_next_next
intergenic*YKLCdelta5_tW(CCA)K	tW(CCA)K
tW(CCA)K	intergenic*tW(CCA)K_YKL071W
intergenic*tW(CCA)K_YKL071W	YKL071W
YKL071W	intergenic*YKL071W_YKL070W
intergenic*YKL071W_YKL070W	YKL070W
YKL070W	intergenic*YKL070W_YKL069W
intergenic*YKL070W_YKL069W	YKL069W
YKL069W	intergenic*YKL069W_tV(AAC)K1
intergenic*YKL069W_tV(AAC)K1	tV(AAC)K1
tV(AAC)K1	intergenic*tV(AAC)K1_YKL068W-A
intergenic*tV(AAC)K1_YKL068W-A	YKL068W-A
YKL068W-A	intergenic*YKL068W-A_YKL068W
intergenic*YKL068W-A_YKL068W	YKL068W
YKL068W	intergenic*YKL068W_tH(GUG)K
intergenic*YKL068W_tH(GUG)K	tH(GUG)K
tH(GUG)K	intergenic*tH(GUG)K_YKLCdelta6
intergenic*tH(GUG)K_YKLCdelta6	YKLCdelta6
YKLCdelta6	intergenic*YKLCdelta6_YKLWdelta7
intergenic*YKLCdelta6_YKLWdelta7	YKLWdelta7
YKLWdelta7	intergenic*YKLWdelta7_YKL067W
intergenic*YKLWdelta7_YKL067W	YKL067W
YKL067W	intergenic*YKL067W_YKL066W
intergenic*YKL067W_YKL066W	YKL066W
YKL066W	intergenic*YKL066W_YKL065W-A
intergenic*YKL066W_YKL065W-A	YKL065W-A
YKL065W-A	intergenic*YKL065W-A_YKL065C
intergenic*YKL065W-A_YKL065C	YKL065C
YKL065C	intergenic*YKL065C_YKL064W
intergenic*YKL065C_YKL064W	YKL064W
YKL064W	intergenic*YKL064W_YKL063C
intergenic*YKL064W_YKL063C	YKL063C
YKL063C	intergenic*YKL063C_YKL062W
intergenic*YKL063C_YKL062W	YKL062W
YKL062W	intergenic*YKL062W_YKL061W
intergenic*YKL062W_YKL061W	YKL061W
YKL061W	intergenic*YKL061W_YKL060C
intergenic*YKL061W_YKL060C	YKL060C
YKL060C	intergenic*YKL060C_YKL059C
intergenic*YKL060C_YKL059C	YKL059C
YKL059C	intergenic*YKL059C_ARS1109
intergenic*YKL059C_ARS1109	ARS1109
ARS1109	intergenic*ARS1109_YKL058W
intergenic*ARS1109_YKL058W	YKL058W
YKL058W	intergenic*YKL058W_YKL057C
intergenic*YKL058W_YKL057C	YKL057C
YKL057C	intergenic*YKL057C_YKL056C
intergenic*YKL057C_YKL056C	YKL056C
YKL056C	intergenic*YKL056C_YKL055C
intergenic*YKL056C_YKL055C	YKL055C
YKL055C	intergenic*YKL055C_YKL054C
intergenic*YKL055C_YKL054C	YKL054C
YKL054C	intergenic*YKL054C_YKL053C-A
intergenic*YKL054C_YKL053C-A	YKL053C-A
YKL053C-A	intergenic*YKL053C-A_YKL053W
intergenic*YKL053C-A_YKL053W	YKL053W
YKL053W	YKL052C
YKL052C	intergenic*YKL052C_YKL051W
intergenic*YKL052C_YKL051W	YKL051W
YKL051W	intergenic*YKL051W_YKL050C
intergenic*YKL051W_YKL050C	YKL050C
YKL050C	intergenic*YKL050C_YKL049C
intergenic*YKL050C_YKL049C	YKL049C
YKL049C	intergenic*YKL049C_YKL048C
intergenic*YKL049C_YKL048C	YKL048C
YKL048C	intergenic*YKL048C_YKL047W
intergenic*YKL048C_YKL047W	YKL047W
YKL047W	intergenic*YKL047W_YKL046C
intergenic*YKL047W_YKL046C	YKL046C
YKL046C	intergenic*YKL046C_YKL045W
intergenic*YKL046C_YKL045W	YKL045W
YKL045W	intergenic*YKL045W_YKL044W
intergenic*YKL045W_YKL044W	YKL044W
YKL044W	intergenic*YKL044W_YKL043W
intergenic*YKL044W_YKL043W	YKL043W
YKL043W	intergenic*YKL043W_YKL042W
intergenic*YKL043W_YKL042W	YKL042W
YKL042W	intergenic*YKL042W_YKL041W
intergenic*YKL042W_YKL041W	YKL041W
YKL041W	intergenic*YKL041W_YKL040C
intergenic*YKL041W_YKL040C	YKL040C
YKL040C	intergenic*YKL040C_YKL039W
intergenic*YKL040C_YKL039W	YKL039W
YKL039W	intergenic*YKL039W_snR69
intergenic*YKL039W_snR69	snR69
snR69	intergenic*snR69_YKL038W
intergenic*snR69_YKL038W	YKL038W
YKL038W	intergenic*YKL038W_YKL037W
intergenic*YKL038W_YKL037W	YKL037W
YKL037W	YKL036C
YKL036C	YKL035W
YKL035W	intergenic*YKL035W_YKL034W
intergenic*YKL035W_YKL034W	YKL034W
YKL034W	intergenic*YKL034W_YKL033W-A
intergenic*YKL034W_YKL033W-A	YKL033W-A
YKL033W-A	intergenic*YKL033W-A_YKL033W
intergenic*YKL033W-A_YKL033W	YKL033W
YKL033W	intergenic*YKL033W_tV(AAC)K2
intergenic*YKL033W_tV(AAC)K2	tV(AAC)K2
tV(AAC)K2	intergenic*tV(AAC)K2_YKL032C
intergenic*tV(AAC)K2_YKL032C	YKL032C
YKL032C	intergenic*YKL032C_YKL031W
intergenic*YKL032C_YKL031W	YKL031W
YKL031W	intergenic*YKL031W_YKL030W
intergenic*YKL031W_YKL030W	YKL030W
YKL030W	YKL029C
YKL029C	intergenic*YKL029C_YKL028W
intergenic*YKL029C_YKL028W	YKL028W
YKL028W	intergenic*YKL028W_YKL027W
intergenic*YKL028W_YKL027W	YKL027W
YKL027W	intergenic*YKL027W_ARS1112
intergenic*YKL027W_ARS1112	ARS1112
ARS1112	intergenic*ARS1112_YKL026C
intergenic*ARS1112_YKL026C	YKL026C
YKL026C	intergenic*YKL026C_YKL025C
intergenic*YKL026C_YKL025C	YKL025C
YKL025C	intergenic*YKL025C_YKL024C
intergenic*YKL025C_YKL024C	YKL024C
YKL024C	intergenic*YKL024C_YKL023C-A
intergenic*YKL024C_YKL023C-A	YKL023C-A
YKL023C-A	intergenic*YKL023C-A_YKL023W
intergenic*YKL023C-A_YKL023W	YKL023W
YKL023W	intergenic*YKL023W_YKL022C
intergenic*YKL023W_YKL022C	YKL022C
YKL022C	intergenic*YKL022C_YKL021C
intergenic*YKL022C_YKL021C	YKL021C
YKL021C	intergenic*YKL021C_YKL020C
intergenic*YKL021C_YKL020C	YKL020C
YKL020C	intergenic*YKL020C_YKL019W
intergenic*YKL020C_YKL019W	YKL019W
YKL019W	intergenic*YKL019W_YKL018C-A
intergenic*YKL019W_YKL018C-A	YKL018C-A
YKL018C-A	intergenic*YKL018C-A_YKL018W
intergenic*YKL018C-A_YKL018W	YKL018W
YKL018W	intergenic*YKL018W_YKL017C
intergenic*YKL018W_YKL017C	YKL017C
YKL017C	intergenic*YKL017C_YKL016C
intergenic*YKL017C_YKL016C	YKL016C
YKL016C	intergenic*YKL016C_YKL015W
intergenic*YKL016C_YKL015W	YKL015W
YKL015W	intergenic*YKL015W_YKL014C
intergenic*YKL015W_YKL014C	YKL014C
YKL014C	intergenic*YKL014C_ARS1113
intergenic*YKL014C_ARS1113	ARS1113
ARS1113	intergenic*ARS1113_YKL013C
intergenic*ARS1113_YKL013C	YKL013C
YKL013C	intergenic*YKL013C_YKL012W
intergenic*YKL013C_YKL012W	YKL012W
YKL012W	intergenic*YKL012W_YKL011C
intergenic*YKL012W_YKL011C	YKL011C
YKL011C	intergenic*YKL011C_YKL010C
intergenic*YKL011C_YKL010C	YKL010C
YKL010C	intergenic*YKL010C_YKL009W
intergenic*YKL010C_YKL009W	YKL009W
YKL009W	intergenic*YKL009W_YKL008C
intergenic*YKL009W_YKL008C	YKL008C
YKL008C	intergenic*YKL008C_YKL007W
intergenic*YKL008C_YKL007W	YKL007W
YKL007W	intergenic*YKL007W_YKL006C-A
intergenic*YKL007W_YKL006C-A	YKL006C-A
YKL006C-A	intergenic*YKL006C-A_snR87
intergenic*YKL006C-A_snR87	snR87
snR87	intergenic*snR87_YKL006W
intergenic*snR87_YKL006W	YKL006W
YKL006W	intergenic*YKL006W_YKL005C
intergenic*YKL006W_YKL005C	YKL005C
YKL005C	intergenic*YKL005C_YKL004W
intergenic*YKL005C_YKL004W	YKL004W
YKL004W	intergenic*YKL004W_YKL003C
intergenic*YKL004W_YKL003C	YKL003C
YKL003C	intergenic*YKL003C_YKL002W
intergenic*YKL003C_YKL002W	YKL002W
YKL002W	intergenic*YKL002W_YKL001C
intergenic*YKL002W_YKL001C	YKL001C
YKL001C	intergenic*YKL001C_CEN11
intergenic*YKL001C_CEN11	CEN11
CEN11	intergenic*CEN11_YKR001C
intergenic*CEN11_YKR001C	YKR001C
YKR001C	intergenic*YKR001C_YKR002W
intergenic*YKR001C_YKR002W	YKR002W
YKR002W	intergenic*YKR002W_YKR003W
intergenic*YKR002W_YKR003W	YKR003W
YKR003W	intergenic*YKR003W_YKR004C
intergenic*YKR003W_YKR004C	YKR004C
YKR004C	ARS1114
ARS1114	intergenic*ARS1114_YKR005C
intergenic*ARS1114_YKR005C	YKR005C
YKR005C	intergenic*YKR005C_YKR006C
intergenic*YKR005C_YKR006C	YKR006C
YKR006C	intergenic*YKR006C_YKR007W
intergenic*YKR006C_YKR007W	YKR007W
YKR007W	intergenic*YKR007W_YKR008W
intergenic*YKR007W_YKR008W	YKR008W
YKR008W	intergenic*YKR008W_YKR009C
intergenic*YKR008W_YKR009C	YKR009C
YKR009C	intergenic*YKR009C_YKRCdelta8
intergenic*YKR009C_YKRCdelta8	YKRCdelta8
YKRCdelta8	intergenic*YKRCdelta8_tL(CAA)K
intergenic*YKRCdelta8_tL(CAA)K	tL(CAA)K
tL(CAA)K	intergenic*tL(CAA)K_YKR010C
intergenic*tL(CAA)K_YKR010C	YKR010C
YKR010C	intergenic*YKR010C_YKR011C
intergenic*YKR010C_YKR011C	YKR011C
YKR011C	intergenic*YKR011C_ARS1115
intergenic*YKR011C_ARS1115	ARS1115
ARS1115	YKR012C
YKR012C	YKR013W
YKR013W	intergenic*YKR013W_YKR014C
intergenic*YKR013W_YKR014C	YKR014C
YKR014C	intergenic*YKR014C_YKR015C
intergenic*YKR014C_YKR015C	YKR015C
YKR015C	intergenic*YKR015C_YKR016W
intergenic*YKR015C_YKR016W	YKR016W
YKR016W	intergenic*YKR016W_YKR017C
intergenic*YKR016W_YKR017C	YKR017C
YKR017C	intergenic*YKR017C_YKR018C
intergenic*YKR017C_YKR018C	YKR018C
YKR018C	intergenic*YKR018C_YKR019C
intergenic*YKR018C_YKR019C	YKR019C
YKR019C	intergenic*YKR019C_YKR020W
intergenic*YKR019C_YKR020W	YKR020W
YKR020W	intergenic*YKR020W_YKR021W
intergenic*YKR020W_YKR021W	YKR021W
YKR021W	intergenic*YKR021W_YKR022C
intergenic*YKR021W_YKR022C	YKR022C
YKR022C	intergenic*YKR022C_YKR023W
intergenic*YKR022C_YKR023W	YKR023W
YKR023W	intergenic*YKR023W_YKR024C
intergenic*YKR023W_YKR024C	YKR024C
YKR024C	intergenic*YKR024C_YKR025W
intergenic*YKR024C_YKR025W	YKR025W
YKR025W	intergenic*YKR025W_YKR026C
intergenic*YKR025W_YKR026C	YKR026C
YKR026C	intergenic*YKR026C_YKRCdelta9
intergenic*YKR026C_YKRCdelta9	YKRCdelta9
YKRCdelta9	intergenic*YKRCdelta9_YKRWdelta10
intergenic*YKRCdelta9_YKRWdelta10	YKRWdelta10
YKRWdelta10	intergenic*YKRWdelta10_tR(ACG)K
intergenic*YKRWdelta10_tR(ACG)K	tR(ACG)K
tR(ACG)K	intergenic*tR(ACG)K_YKR027W
intergenic*tR(ACG)K_YKR027W	YKR027W
YKR027W	intergenic*YKR027W_YKR028W
intergenic*YKR027W_YKR028W	YKR028W
YKR028W	intergenic*YKR028W_YKR029C
intergenic*YKR028W_YKR029C	YKR029C
YKR029C	intergenic*YKR029C_YKR030W
intergenic*YKR029C_YKR030W	YKR030W
YKR030W	intergenic*YKR030W_YKR031C
intergenic*YKR030W_YKR031C	YKR031C
YKR031C	intergenic*YKR031C_YKR032W
intergenic*YKR031C_YKR032W	YKR032W
YKR032W	intergenic*YKR032W_YKR033C
intergenic*YKR032W_YKR033C	YKR033C
YKR033C	YKR034W
YKR034W	intergenic*YKR034W_YKR035C
intergenic*YKR034W_YKR035C	YKR035C
YKR035C	YKR035W-A
YKR035W-A	intergenic*YKR035C_YKR036C
intergenic*YKR035C_YKR036C	YKR036C
YKR036C	intergenic*YKR036C_YKR037C
intergenic*YKR036C_YKR037C	YKR037C
YKR037C	intergenic*YKR037C_YKR038C
intergenic*YKR037C_YKR038C	YKR038C
YKR038C	intergenic*YKR038C_tD(GUC)K
intergenic*YKR038C_tD(GUC)K	tD(GUC)K
tD(GUC)K	intergenic*tD(GUC)K_YKRCdelta11
intergenic*tD(GUC)K_YKRCdelta11	YKRCdelta11
YKRCdelta11	intergenic*YKRCdelta11_YKR039W
intergenic*YKRCdelta11_YKR039W	YKR039W
YKR039W	intergenic*YKR039W_ARS1116
intergenic*YKR039W_ARS1116	ARS1116
ARS1116	intergenic*ARS1116_YKRCdelta12
intergenic*ARS1116_YKRCdelta12	YKRCdelta12
YKRCdelta12	intergenic*YKRCdelta12_tA(AGC)K2
intergenic*YKRCdelta12_tA(AGC)K2	tA(AGC)K2
tA(AGC)K2	intergenic*tA(AGC)K2_YKR040C
intergenic*tA(AGC)K2_YKR040C	YKR040C
YKR040C	YKR041W
YKR041W	intergenic*YKR041W_YKR042W
intergenic*YKR041W_YKR042W	YKR042W
YKR042W	intergenic*YKR042W_YKR043C
intergenic*YKR042W_YKR043C	YKR043C
YKR043C	intergenic*YKR043C_YKR044W
intergenic*YKR043C_YKR044W	YKR044W
YKR044W	intergenic*YKR044W_YKR045C
intergenic*YKR044W_YKR045C	YKR045C
YKR045C	intergenic*YKR045C_YKR046C
intergenic*YKR045C_YKR046C	YKR046C
YKR046C	intergenic*YKR046C_YKR047W
intergenic*YKR046C_YKR047W	YKR047W
YKR047W	YKR048C
YKR048C	intergenic*YKR048C_YKR049C
intergenic*YKR048C_YKR049C	YKR049C
YKR049C	intergenic*YKR049C_YKR050W
intergenic*YKR049C_YKR050W	YKR050W
YKR050W	intergenic*YKR050W_YKR051W
intergenic*YKR050W_YKR051W	YKR051W
YKR051W	intergenic*YKR051W_YKR052C
intergenic*YKR051W_YKR052C	YKR052C
YKR052C	intergenic*YKR052C_YKR053C
intergenic*YKR052C_YKR053C	YKR053C
YKR053C	intergenic*YKR053C_YKR054C
intergenic*YKR053C_YKR054C	YKR054C
YKR054C	intergenic*YKR054C_YKR055W
intergenic*YKR054C_YKR055W	YKR055W
YKR055W	intergenic*YKR055W_YKR056W
intergenic*YKR055W_YKR056W	YKR056W
YKR056W	intergenic*YKR056W_YKR057W
intergenic*YKR056W_YKR057W	YKR057W
YKR057W	intergenic*YKR057W_YKR058W
intergenic*YKR057W_YKR058W	YKR058W
YKR058W	intergenic*YKR058W_YKR059W
intergenic*YKR058W_YKR059W	YKR059W
YKR059W	intergenic*YKR059W_YKR060W
intergenic*YKR059W_YKR060W	YKR060W
YKR060W	intergenic*YKR060W_YKR061W
intergenic*YKR060W_YKR061W	YKR061W
YKR061W	intergenic*YKR061W_snR42
intergenic*YKR061W_snR42	snR42
snR42	intergenic*snR42_YKR062W
intergenic*snR42_YKR062W	YKR062W
YKR062W	intergenic*YKR062W_YKR063C
intergenic*YKR062W_YKR063C	YKR063C
YKR063C	intergenic*YKR063C_YKR064W
intergenic*YKR063C_YKR064W	YKR064W
YKR064W	intergenic*YKR064W_YKR065C
intergenic*YKR064W_YKR065C	YKR065C
YKR065C	intergenic*YKR065C_YKR066C
intergenic*YKR065C_YKR066C	YKR066C
YKR066C	intergenic*YKR066C_YKR067W
intergenic*YKR066C_YKR067W	YKR067W
YKR067W	intergenic*YKR067W_YKR068C
intergenic*YKR067W_YKR068C	YKR068C
YKR068C	intergenic*YKR068C_YKR069W
intergenic*YKR068C_YKR069W	YKR069W
YKR069W	intergenic*YKR069W_YKR070W
intergenic*YKR069W_YKR070W	YKR070W
YKR070W	intergenic*YKR070W_YKR071C
intergenic*YKR070W_YKR071C	YKR071C
YKR071C	intergenic*YKR071C_YKR072C
intergenic*YKR071C_YKR072C	YKR072C
YKR072C	intergenic*YKR072C_YKR073C
intergenic*YKR072C_YKR073C	YKR073C
YKR073C	intergenic*YKR073C_tK(UUU)K
intergenic*YKR073C_tK(UUU)K	tK(UUU)K
tK(UUU)K	intergenic*tK(UUU)K_YKR074W
intergenic*tK(UUU)K_YKR074W	YKR074W
YKR074W	intergenic*YKR074W_YKR075C
intergenic*YKR074W_YKR075C	YKR075C
YKR075C	YKR075W-A
YKR075W-A	intergenic*YKR075C_ARS1118
intergenic*YKR075C_ARS1118	ARS1118
ARS1118	intergenic*ARS1118_YKR076W
intergenic*ARS1118_YKR076W	YKR076W
YKR076W	intergenic*YKR076W_YKR077W
intergenic*YKR076W_YKR077W	YKR077W
YKR077W	intergenic*YKR077W_YKR078W
intergenic*YKR077W_YKR078W	YKR078W
YKR078W	intergenic*YKR078W_YKR079C
intergenic*YKR078W_YKR079C	YKR079C
YKR079C	intergenic*YKR079C_YKR080W
intergenic*YKR079C_YKR080W	YKR080W
YKR080W	intergenic*YKR080W_YKR081C
intergenic*YKR080W_YKR081C	YKR081C
YKR081C	intergenic*YKR081C_YKR082W
intergenic*YKR081C_YKR082W	YKR082W
YKR082W	intergenic*YKR082W_YKR083C
intergenic*YKR082W_YKR083C	YKR083C
YKR083C	intergenic*YKR083C_YKR084C
intergenic*YKR083C_YKR084C	YKR084C
YKR084C	intergenic*YKR084C_YKR085C
intergenic*YKR084C_YKR085C	YKR085C
YKR085C	intergenic*YKR085C_YKR086W
intergenic*YKR085C_YKR086W	YKR086W
YKR086W	intergenic*YKR086W_YKR087C
intergenic*YKR086W_YKR087C	YKR087C
YKR087C	intergenic*YKR087C_YKR088C
intergenic*YKR087C_YKR088C	YKR088C
YKR088C	intergenic*YKR088C_YKR089C
intergenic*YKR088C_YKR089C	YKR089C
YKR089C	intergenic*YKR089C_YKR090W
intergenic*YKR089C_YKR090W	YKR090W
YKR090W	intergenic*YKR090W_YKR091W
intergenic*YKR090W_YKR091W	YKR091W
YKR091W	intergenic*YKR091W_ARS1120
intergenic*YKR091W_ARS1120	ARS1120
ARS1120	intergenic*ARS1120_YKR092C
intergenic*ARS1120_YKR092C	YKR092C
YKR092C	intergenic*YKR092C_YKR093W
intergenic*YKR092C_YKR093W	YKR093W
YKR093W	intergenic*YKR093W_YKR094C
intergenic*YKR093W_YKR094C	YKR094C
YKR094C	intergenic*YKR094C_YKR095W
intergenic*YKR094C_YKR095W	YKR095W
YKR095W	intergenic*YKR095W_YKR095W-A
intergenic*YKR095W_YKR095W-A	YKR095W-A
YKR095W-A	intergenic*YKR095W-A_YKR096W
intergenic*YKR095W-A_YKR096W	YKR096W
YKR096W	intergenic*YKR096W_YKR097W
intergenic*YKR096W_YKR097W	YKR097W
YKR097W	intergenic*YKR097W_YKR098C
intergenic*YKR097W_YKR098C	YKR098C
YKR098C	intergenic*YKR098C_YKR099W
intergenic*YKR098C_YKR099W	YKR099W
YKR099W	intergenic*YKR099W_YKR100C
intergenic*YKR099W_YKR100C	YKR100C
YKR100C	intergenic*YKR100C_YKR101W
intergenic*YKR100C_YKR101W	YKR101W
YKR101W	intergenic*YKR101W_ARS1123
intergenic*YKR101W_ARS1123	ARS1123
ARS1123	intergenic*ARS1123_YKR102W
intergenic*ARS1123_YKR102W	YKR102W
YKR102W	intergenic*YKR102W_YKR103W
intergenic*YKR102W_YKR103W	YKR103W
YKR103W	intergenic*YKR103W_YKR104W
intergenic*YKR103W_YKR104W	YKR104W
YKR104W	intergenic*YKR104W_YKR105C
intergenic*YKR104W_YKR105C	YKR105C
YKR105C	intergenic*YKR105C_YKR106W
intergenic*YKR105C_YKR106W	YKR106W
YKR106W	intergenic*YKR106W_YKRWomega1
intergenic*YKR106W_YKRWomega1	YKRWomega1
YKRWomega1	intergenic*YKRWomega1_TEL11R
intergenic*YKRWomega1_TEL11R	TEL11R
TEL11R	NA
TEL12L	intergenic*TEL12L_YLL064C
YLL067C	intergenic*TEL12L_YLL064C
YLL067W-A	intergenic*TEL12L_YLL064C
YLL066W-B	intergenic*TEL12L_YLL064C
YLL066C	intergenic*TEL12L_YLL064C
YLL066W-A	intergenic*TEL12L_YLL064C
YLL065W	intergenic*TEL12L_YLL064C
intergenic*TEL12L_YLL064C	YLL064C
YLL064C	intergenic*YLL064C_YLL063C
intergenic*YLL064C_YLL063C	YLL063C
YLL063C	intergenic*YLL063C_YLL062C
intergenic*YLL063C_YLL062C	YLL062C
YLL062C	intergenic*YLL062C_YLL061W
intergenic*YLL062C_YLL061W	YLL061W
YLL061W	intergenic*YLL061W_YLL060C
intergenic*YLL061W_YLL060C	YLL060C
YLL060C	intergenic*YLL060C_YLL059C
intergenic*YLL060C_YLL059C	YLL059C
YLL059C	intergenic*YLL059C_YLL058W
intergenic*YLL059C_YLL058W	YLL058W
YLL058W	intergenic*YLL058W_YLL057C
intergenic*YLL058W_YLL057C	YLL057C
YLL057C	intergenic*YLL057C_YLL056C
intergenic*YLL057C_YLL056C	YLL056C
YLL056C	intergenic*YLL056C_YLL055W
intergenic*YLL056C_YLL055W	YLL055W
YLL055W	ARS1202
ARS1202	intergenic*YLL055W_YLL054C
intergenic*YLL055W_YLL054C	YLL054C
YLL054C	intergenic*YLL054C_YLL053C
intergenic*YLL054C_YLL053C	YLL053C
YLL053C	YLL052C
YLL052C	intergenic*YLL052C_YLL051C
intergenic*YLL052C_YLL051C	YLL051C
YLL051C	intergenic*YLL051C_YLL050C
intergenic*YLL051C_YLL050C	YLL050C
YLL050C	intergenic*YLL050C_YLL049W
intergenic*YLL050C_YLL049W	YLL049W
YLL049W	intergenic*YLL049W_YLL048C
intergenic*YLL049W_YLL048C	YLL048C
YLL048C	intergenic*YLL048C_YLL047W
intergenic*YLL048C_YLL047W	YLL047W
YLL047W	YLL046C
YLL046C	intergenic*YLL046C_YLL045C
intergenic*YLL046C_YLL045C	YLL045C
YLL045C	YLL044W
YLL044W	intergenic*YLL044W_YLL043W
intergenic*YLL044W_YLL043W	YLL043W
YLL043W	intergenic*YLL043W_YLL042C
intergenic*YLL043W_YLL042C	YLL042C
YLL042C	intergenic*YLL042C_YLL041C
intergenic*YLL042C_YLL041C	YLL041C
YLL041C	intergenic*YLL041C_YLL040C
intergenic*YLL041C_YLL040C	YLL040C
YLL040C	intergenic*YLL040C_YLL039C
intergenic*YLL040C_YLL039C	YLL039C
YLL039C	intergenic*YLL039C_YLL038C
intergenic*YLL039C_YLL038C	YLL038C
YLL038C	intergenic*YLL038C_YLL037W
intergenic*YLL038C_YLL037W	YLL037W
YLL037W	YLL036C
YLL036C	intergenic*YLL036C_YLL035W
intergenic*YLL036C_YLL035W	YLL035W
YLL035W	intergenic*YLL035W_YLL034C
intergenic*YLL035W_YLL034C	YLL034C
YLL034C	intergenic*YLL034C_YLL033W
intergenic*YLL034C_YLL033W	YLL033W
YLL033W	intergenic*YLL033W_YLL032C
intergenic*YLL033W_YLL032C	YLL032C
YLL032C	intergenic*YLL032C_YLL031C
intergenic*YLL032C_YLL031C	YLL031C
YLL031C	intergenic*YLL031C_YLL030C
intergenic*YLL031C_YLL030C	YLL030C
YLL030C	intergenic*YLL030C_YLL029W
intergenic*YLL030C_YLL029W	YLL029W
YLL029W	intergenic*YLL029W_YLL028W
intergenic*YLL029W_YLL028W	YLL028W
YLL028W	intergenic*YLL028W_YLL027W
intergenic*YLL028W_YLL027W	YLL027W
YLL027W	intergenic*YLL027W_YLL026W
intergenic*YLL027W_YLL026W	YLL026W
YLL026W	intergenic*YLL026W_ARS1206
intergenic*YLL026W_ARS1206	ARS1206
ARS1206	intergenic*ARS1206_YLLCdelta1
intergenic*ARS1206_YLLCdelta1	YLLCdelta1
YLLCdelta1	intergenic*YLLCdelta1_tP(UGG)L
intergenic*YLLCdelta1_tP(UGG)L	tP(UGG)L
tP(UGG)L	intergenic*tP(UGG)L_YLL025W
intergenic*tP(UGG)L_YLL025W	YLL025W
YLL025W	intergenic*YLL025W_YLL024C
intergenic*YLL025W_YLL024C	YLL024C
YLL024C	intergenic*YLL024C_YLL023C
intergenic*YLL024C_YLL023C	YLL023C
YLL023C	intergenic*YLL023C_YLL022C
intergenic*YLL023C_YLL022C	YLL022C
YLL022C	intergenic*YLL022C_YLL021W
intergenic*YLL022C_YLL021W	YLL021W
YLL021W	intergenic*YLL021W_YLL020C
intergenic*YLL021W_YLL020C	YLL020C
YLL020C	YLL019C
YLL019C	YLL019W-A
YLL019W-A	intergenic*YLL019C_YLL018C-A
intergenic*YLL019C_YLL018C-A	YLL018C-A
YLL018C-A	intergenic*YLL018C-A_YLL018C
intergenic*YLL018C-A_YLL018C	YLL018C
YLL018C	intergenic*YLL018C_YLL015W
intergenic*YLL018C_YLL015W	YLL015W
YLL015W	intergenic*YLL015W_YLL014W
intergenic*YLL015W_YLL014W	YLL014W
YLL014W	intergenic*YLL014W_YLL013C
intergenic*YLL014W_YLL013C	YLL013C
YLL013C	intergenic*YLL013C_YLL012W
intergenic*YLL013C_YLL012W	YLL012W
YLL012W	intergenic*YLL012W_YLL011W
intergenic*YLL012W_YLL011W	YLL011W
YLL011W	intergenic*YLL011W_YLL010C
intergenic*YLL011W_YLL010C	YLL010C
YLL010C	intergenic*YLL010C_YLL009C
intergenic*YLL010C_YLL009C	YLL009C
YLL009C	intergenic*YLL009C_YLL008W
intergenic*YLL009C_YLL008W	YLL008W
YLL008W	intergenic*YLL008W_YLL007C
intergenic*YLL008W_YLL007C	YLL007C
YLL007C	intergenic*YLL007C_YLL006W-A
intergenic*YLL007C_YLL006W-A	YLL006W-A
YLL006W-A	intergenic*YLL006W-A_YLL006W
intergenic*YLL006W-A_YLL006W	YLL006W
YLL006W	intergenic*YLL006W_YLL005C
intergenic*YLL006W_YLL005C	YLL005C
YLL005C	ARS1207
ARS1207	intergenic*YLL005C_YLL004W
intergenic*YLL005C_YLL004W	YLL004W
YLL004W	intergenic*YLL004W_YLL003W
intergenic*YLL004W_YLL003W	YLL003W
YLL003W	intergenic*YLL003W_YLL002W
intergenic*YLL003W_YLL002W	YLL002W
YLL002W	intergenic*YLL002W_YLL001W
intergenic*YLL002W_YLL001W	YLL001W
YLL001W	intergenic*YLL001W_YLR001C
intergenic*YLL001W_YLR001C	CEN12
CEN12	ARS1208
ARS1208	YLR001C
YLR001C	intergenic*YLR001C_YLR002C
intergenic*YLR001C_YLR002C	YLR002C
YLR002C	intergenic*YLR002C_ARS1209
intergenic*YLR002C_ARS1209	ARS1209
ARS1209	YLR003C
YLR003C	intergenic*YLR003C_YLR004C
intergenic*YLR003C_YLR004C	YLR004C
YLR004C	intergenic*YLR004C_YLR005W
intergenic*YLR004C_YLR005W	YLR005W
YLR005W	intergenic*YLR005W_YLR006C
intergenic*YLR005W_YLR006C	YLR006C
YLR006C	intergenic*YLR006C_YLR007W
intergenic*YLR006C_YLR007W	YLR007W
YLR007W	intergenic*YLR007W_YLR008C
intergenic*YLR007W_YLR008C	YLR008C
YLR008C	intergenic*YLR008C_YLR009W
intergenic*YLR008C_YLR009W	YLR009W
YLR009W	intergenic*YLR009W_YLR010C
intergenic*YLR009W_YLR010C	YLR010C
YLR010C	intergenic*YLR010C_tS(AGA)L
intergenic*YLR010C_tS(AGA)L	tS(AGA)L
tS(AGA)L	intergenic*tS(AGA)L_YLRCsigma1
intergenic*tS(AGA)L_YLRCsigma1	YLRCsigma1
YLRCsigma1	intergenic*YLRCsigma1_YLR011W
intergenic*YLRCsigma1_YLR011W	YLR011W
YLR011W	intergenic*YLR011W_YLR012C
intergenic*YLR011W_YLR012C	YLR012C
YLR012C	intergenic*YLR012C_YLR013W
intergenic*YLR012C_YLR013W	YLR013W
YLR013W	intergenic*YLR013W_YLR014C
intergenic*YLR013W_YLR014C	YLR014C
YLR014C	intergenic*YLR014C_YLR015W
